식품명,총개수,유효개수,제거개수,대표행 필터통과
냉동 튀김피PH,1,1,0,TRUE
냉동 파인애플,1,1,0,TRUE
냉동 펠렛치즈O,1,1,0,TRUE
냉동 현미떡볶이,1,1,0,TRUE
냉동 호두꿀백설기,1,1,0,TRUE
냉동 홍합살 500g,1,1,0,TRUE
냉동 후레쉬크림도넛,1,1,0,TRUE
냉동 휘낭시에,1,1,0,TRUE
냉동 휘낭시에 자허토르테,1,1,0,TRUE
냉동 휘낭시에(초코),1,1,0,TRUE
냉동 흑연근 떡국,1,1,0,TRUE
냉동 흑연근 떡볶이,1,1,0,TRUE
냉동 흰 다리 새우꼬치,1,1,0,TRUE
냉동 흰다리새우- CPDTO(자숙새우),1,1,0,TRUE
냉동 흰다리새우- PD(생새우살),1,1,0,TRUE
냉동 흰다리새우- PDTO(생칵테일새우),1,1,0,TRUE
냉동)더블 초콜릿 크럼블 머핀,1,1,0,TRUE
냉동)블루베리 크럼블 머핀,1,1,0,TRUE
냉동)상투쿠키,1,1,0,TRUE
냉동)쑥쿠키,1,1,0,TRUE
냉동)통식빵,1,1,0,TRUE
냉동FF통식빵,1,1,0,TRUE
냉동가당딸기퓨레,1,1,0,TRUE
냉동갈릭마요핫도그,1,1,0,TRUE
냉동감자새우고로케,1,1,0,TRUE
냉동감자생지,1,1,0,TRUE
냉동고등어,1,1,0,TRUE
냉동굴 (IQF),1,1,0,TRUE
냉동귤,1,1,0,TRUE
냉동귤치즈타르트,1,1,0,TRUE
냉동그린바질페스토,1,1,0,TRUE
냉동그린애플퓨레,1,1,0,TRUE
냉동금귤쥬스,1,1,0,TRUE
냉동김용지단,1,1,0,TRUE
냉동나마도라귤,1,1,0,TRUE
냉동나마도라딸기,1,1,0,TRUE
냉동나마도라오구라,1,1,0,TRUE
냉동노니주스,1,1,0,TRUE
냉동농축오렌지쥬스,1,1,0,TRUE
냉동농축파인애플쥬스,1,1,0,TRUE
냉동다진마늘,1,1,0,TRUE
냉동다진청양고추,1,1,0,TRUE
냉동단호박고로케,1,1,0,TRUE
냉동당적고구마,1,1,0,TRUE
냉동당적다이스고구마,1,1,0,TRUE
냉동당적밤,1,1,0,TRUE
냉동데일리만쥬(벌크),1,1,0,TRUE
냉동딸기,1,1,0,TRUE
냉동딸기 (아이스 딸기),1,1,0,TRUE
냉동딸기(IQF),1,1,0,TRUE
냉동딸기가당,1,1,0,TRUE
냉동딸기퓨레(딸기90함유),1,1,0,TRUE
냉동라즈베리크럼블,1,1,0,TRUE
냉동라즈베리퓨레(라즈베리90함유),1,1,0,TRUE
냉동레드빈번타피오카볼,1,1,0,TRUE
냉동레몬퓨레(레몬100함유),1,1,0,TRUE
냉동루바브(루바브100함유),1,1,0,TRUE
냉동마늘바게트,1,1,0,TRUE
냉동마늘빵(양면),1,1,0,TRUE
냉동마들렌,1,1,0,TRUE
냉동망고퓨레(망고100함유),1,1,0,TRUE
냉동메밀국수,1,1,0,TRUE
냉동메밀면,1,1,0,TRUE
냉동명란(분란),1,1,0,TRUE
냉동명태회,1,1,0,TRUE
냉동문어채,1,1,0,TRUE
냉동민물장어구이,1,1,0,TRUE
냉동밀떡,1,1,0,TRUE
냉동밀떡(누들떡),1,1,0,TRUE
냉동밀떡볶이,1,1,0,TRUE
냉동밀또띠아,1,1,0,TRUE
냉동바나나퓨레(바나나99.3함유),1,1,0,TRUE
냉동바나나퓨레(바나나99함유),1,1,0,TRUE
냉동바닐라앤크림마들렌(크림브륄레마들렌),1,1,0,TRUE
냉동바다장어구이,1,1,0,TRUE
냉동밤치즈타르트,1,1,0,TRUE
냉동방어필렛,1,1,0,TRUE
냉동베이글,1,1,0,TRUE
냉동베이크치즈볼,1,1,0,TRUE
냉동볼도우-A,1,1,0,TRUE
냉동붉은대게살,1,1,0,TRUE
냉동붉은대게살 (L),1,1,0,TRUE
냉동붉은대게살(250g),1,1,0,TRUE
냉동붉은대게살(산레이),1,1,0,TRUE
냉동브라우니,1,1,0,TRUE
냉동블랙베리,1,1,0,TRUE
냉동블랙커런트,1,1,0,TRUE
냉동블랙커런트퓨레(블랙커런트90함유),1,1,0,TRUE
냉동블러드오렌지퓨레,1,1,0,TRUE
냉동사과다이스,1,1,0,TRUE
냉동사워솝,1,1,0,TRUE
냉동사워체리(사워체리100함유),1,1,0,TRUE
냉동사워체리퓨레,1,1,0,TRUE
냉동살구퓨레,1,1,0,TRUE
냉동새우감자고로케,1,1,0,TRUE
냉동새우고로케,1,1,0,TRUE
냉동새우원죽,1,1,0,TRUE
냉동생라면,1,1,0,TRUE
냉동생지(버터필링),1,1,0,TRUE
냉동생지/꿀맛찹쌀,1,1,0,TRUE
냉동서브큐내츄럴피자치즈,1,1,0,TRUE
냉동서브큐레드체다,1,1,0,TRUE
냉동서브큐클래식피자치즈505,1,1,0,TRUE
냉동소고기원죽,1,1,0,TRUE
냉동소라,1,1,0,TRUE
냉동슈생지,1,1,0,TRUE
냉동스팀번타피오카볼,1,1,0,TRUE
냉동스파게티면,1,1,0,TRUE
냉동슬라이스바게트,1,1,0,TRUE
냉동시오즈메광어필렛,1,1,0,TRUE
냉동시트러스프루트마들렌,1,1,0,TRUE
냉동쌀떡국떡,1,1,0,TRUE
냉동쌀떡볶이,1,1,0,TRUE
냉동쌀면(내수용),1,1,0,TRUE
냉동야채감자고로케,1,1,0,TRUE
냉동야채고로케,1,1,0,TRUE
냉동야채원죽,1,1,0,TRUE
냉동양념꽃게장,1,1,0,TRUE
냉동연어필렛,1,1,0,TRUE
냉동염지 북채,1,1,0,TRUE
냉동염지 윙,1,1,0,TRUE
냉동염지 통닭,1,1,0,TRUE
냉동옛맛감자수제비,1,1,0,TRUE
냉동오렌지,1,1,0,TRUE
냉동오징어다리,1,1,0,TRUE
냉동우유식빵,1,1,0,TRUE
냉동유부박사,1,1,0,TRUE
냉동유티아오,1,1,0,TRUE
냉동자두,1,1,0,TRUE
냉동자몽(자몽100함유),1,1,0,TRUE
냉동자색고구마페이스트,1,1,0,TRUE
냉동잡채만두,1,1,0,TRUE
냉동전복원죽,1,1,0,TRUE
냉동쫄면,1,1,0,TRUE
냉동찰보리빵,1,1,0,TRUE
냉동찰옥수수,1,1,0,TRUE
냉동찹쌀볼,1,1,0,TRUE
냉동초코생지,1,1,0,TRUE
냉동칠리눈꽃치즈 핫도그,1,1,0,TRUE
냉동카타이피,1,1,0,TRUE
냉동칵테일새우스프링롤,1,1,0,TRUE
냉동칼국수,1,1,0,TRUE
냉동크로아상,1,1,0,TRUE
냉동크로아상생지,1,1,0,TRUE
냉동타로번타피오카볼,1,1,0,TRUE
냉동타르트쉘,1,1,0,TRUE
냉동타이야키(생지),1,1,0,TRUE
냉동타코야끼꼬치,1,1,0,TRUE
냉동통새우완탕,1,1,0,TRUE
냉동파인애플(파인애플100함유),1,1,0,TRUE
냉동패션후르츠퓨레(패션후르츠100함유),1,1,0,TRUE
냉동팬케이크,1,1,0,TRUE
냉동펠렛치즈 이코노 Ⅰ,1,1,0,TRUE
냉동펠렛치즈G,1,1,0,TRUE
냉동포도샤베트,1,1,0,TRUE
냉동피홍합,1,1,0,TRUE
냉동필로페스트리,1,1,0,TRUE
냉동혼합야채,1,1,0,TRUE
냉동홍게살,1,1,0,TRUE
냉동화이트판시트,1,1,0,TRUE
냉동황치즈생지,1,1,0,TRUE
냉동후르츠믹스,1,1,0,TRUE
냉라면,1,1,0,TRUE
냉라면육수(싸다김밥),1,1,0,TRUE
냉메밀소바,1,1,0,TRUE
냉면 비빔장 소스,1,1,0,TRUE
냉면 비빔장(덜매운맛),1,1,0,TRUE
냉면 비빔장(매운맛),1,1,0,TRUE
냉면 양념장③,1,1,0,TRUE
냉면&막국수비빔장,1,1,0,TRUE
냉면/주정처리제품,1,1,0,TRUE
냉면·막국수n겨자랑,1,1,0,TRUE
냉면김치,1,1,0,TRUE
냉면면,1,1,0,TRUE
냉면무,1,1,0,TRUE
냉면무김치 iii 형,1,1,0,TRUE
냉면비빔소스,1,1,0,TRUE
냉면사리,1,1,0,TRUE
냉면육가 칡냉면,1,1,0,TRUE
냉면육수 동치미맛,1,1,0,TRUE
냉면육수(Ⅱ),1,1,0,TRUE
냉면장수BLACK6냉면,1,1,0,TRUE
냉면장수BLACK6칼국수,1,1,0,TRUE
냉모밀과바삭통새우튀김,1,1,0,TRUE
냉식혜,1,1,0,TRUE
냉압착 생들기름 엑스트라버진,1,1,0,TRUE
냉압착 안티스페릴오일,1,1,0,TRUE
냉압착 프리미엄 생들기름,1,1,0,TRUE
냉압착 프리미엄 생참기름,1,1,0,TRUE
냉압착생들기름,1,1,0,TRUE
냉이 된장찌개,1,1,0,TRUE
냉이 듬뿍 된장짜글이,1,1,0,TRUE
냉이달래된장국(냉동),1,1,0,TRUE
냉이된장국,1,1,0,TRUE
냉이된장국(냉동),1,1,0,TRUE
냉이된장찌개,1,1,0,TRUE
냉이무침,1,1,0,TRUE
냉이봉골레오일파스타,1,1,0,TRUE
냉장 6인치 또띠아,1,1,0,TRUE
냉장 간장 돼지불고기,1,1,0,TRUE
냉장 간장 돼지앞다리불고기,1,1,0,TRUE
냉장 고추장 돼지불고기,1,1,0,TRUE
냉장 고추장 돼지앞다리불고기,1,1,0,TRUE
냉장 고추장 삼겹살,1,1,0,TRUE
냉장 소간장불고기,1,1,0,TRUE
냉장 토시살 불고기,1,1,0,TRUE
냉장 파프리카(슬라이스),1,1,0,TRUE
냉장 판수제비,1,1,0,TRUE
냉장간장돼지불고기,1,1,0,TRUE
냉장간장돼지앞다리불고기,1,1,0,TRUE
냉장강정,1,1,0,TRUE
냉장고속 작은 텃밭  ABC 주스 콜라겐 젤리 스틱,1,1,0,TRUE
냉장고속 작은 텃밭 석류 콜라겐 젤리 스틱,1,1,0,TRUE
냉장고추장돼지불고기,1,1,0,TRUE
냉장고추장돼지앞다리불고기,1,1,0,TRUE
냉장소간장불고기,1,1,0,TRUE
냉장연어(필렛),1,1,0,TRUE
냉장훈제연어슬라이스(허브),1,1,0,TRUE
냉짬뽕육수,1,1,0,TRUE
냉채족발,1,1,0,TRUE
냉추출아르베키노엑스트라버진올리브오일100,1,1,0,TRUE
냉추출에피큐어엑스트라버진올리브오일100,1,1,0,TRUE
냉추출오히블랑코엑스트라버진올리브오일100,1,1,0,TRUE
냉파스타샐러드,1,1,0,TRUE
냐한남자 단팥크림빵,1,1,0,TRUE
냐한남자 땅콩크림빵,1,1,0,TRUE
냐한남자 스위트콘소보로빵,1,1,0,TRUE
냐한남자 연유크림빵,1,1,0,TRUE
냠 사과레몬,1,1,0,TRUE
냠냠냠 현미 한입 미니붕어빵,1,1,0,TRUE
냠냠대장 한우토핑,1,1,0,TRUE
냠냠제주 감자스프,1,1,0,TRUE
냠냠제주 레몬밤호박스프,1,1,0,TRUE
냠냠제주 토마토스프,1,1,0,TRUE
냠몽몽 약과롱,1,1,0,TRUE
냠몽몽 프렌치 마카롱,1,1,0,TRUE
냠몽몽마카롱 쫀득쿠키 종합세트,1,1,0,TRUE
냥냠분식 단짠소불고기볶음밥,1,1,0,TRUE
냥냠분식 버터쉬림프볶음밥,1,1,0,TRUE
냥냥펀치 젤리 레몬맛,1,1,0,TRUE
냥냥펀치 젤리 체리맛,1,1,0,TRUE
너~ 내가 찜콩!,1,1,0,TRUE
너구리컵,1,1,0,TRUE
너구리큰사발면,1,1,0,TRUE
너는 계획이 다있구마,1,1,0,TRUE
너는 참 달고나 레디팩,1,1,0,TRUE
너랑 나랑 함께해 초코,1,1,0,TRUE
너랑나랑 단감오란다,1,1,0,TRUE
너랑나랑 초코오란다,1,1,0,TRUE
너랑나랑NFC사과착즙100,1,1,0,TRUE
너랑나랑벚꽃사이다,1,1,0,TRUE
너랑나랑수제오란다,1,1,0,TRUE
너랑나랑오란다B,1,1,0,TRUE
너로 정했다! 딸기우유팡,1,1,0,TRUE
너른골 내장(냉동),1,1,0,TRUE
너른골 슬라이스순대,1,1,0,TRUE
너른골찰순대,1,1,0,TRUE
너른골찰순대 슬라이스,1,1,0,TRUE
너른골토종순대,1,1,0,TRUE
너를위한 납작복숭아,1,1,0,TRUE
너를위한 망고,1,1,0,TRUE
너를위한 블랙사파이어,1,1,0,TRUE
너를위한 파인오렌지,1,1,0,TRUE
너마늘 닭강정소스,1,1,0,TRUE
너만바,1,1,0,TRUE
너비아니-N,1,1,0,TRUE
너비아니꼬마김밥,1,1,0,TRUE
너비아니도시락,1,1,0,TRUE
너비아니볼삼각,1,1,0,TRUE
너비아니삼각,1,1,0,TRUE
너비아니야채조림,1,1,0,TRUE
너비아니에그샐러드,1,1,0,TRUE
너비아니와 단호박매쉬 샐러드,1,1,0,TRUE
너비아니전주비빔주먹밥,1,1,0,TRUE
너비아니토마토랩샐러드,1,1,0,TRUE
너비아니토스트,1,1,0,TRUE
너에게 필요한 휴식,1,1,0,TRUE
너에게꽃이다벚꽃딸기에이드,1,1,0,TRUE
너에게꽃이다벚꽃청포도에이드,1,1,0,TRUE
너와 나 단둘이,1,1,0,TRUE
너와셰프 머루 발사믹,1,1,0,TRUE
너의하루 굿나잇,1,1,0,TRUE
너의하루 굿모닝,1,1,0,TRUE
너의하루 르와드코코,1,1,0,TRUE
너의하루 말차,1,1,0,TRUE
너의하루 망고,1,1,0,TRUE
너의하루 블루베리,1,1,0,TRUE
너의하루 쇼콜라,1,1,0,TRUE
너의하루 오트앤너츠,1,1,0,TRUE
너의희망이돼지바케익,1,1,0,TRUE
너즈 딸기향&포도향,1,1,0,TRUE
너즈 레인보우,1,1,0,TRUE
너즈 로프레인보우,1,1,0,TRUE
너즈 워터멜론향&체리향,1,1,0,TRUE
너즈로프레인보우,1,1,0,TRUE
너츠 무란다,1,1,0,TRUE
너츠버터쿠키,1,1,0,TRUE
너츠베리믹스,1,1,0,TRUE
너츠포유 아몬드 스프레드,1,1,0,TRUE
너츠포유 하루견과,1,1,0,TRUE
너트앤프라라인,1,1,0,TRUE
너티 카라멜 르뱅쿠키,1,1,0,TRUE
너티누스,1,1,0,TRUE
너티도츠,1,1,0,TRUE
너티버티 그래놀라,1,1,0,TRUE
너티버티 그래놀라 카카오,1,1,0,TRUE
너티버티 아몬드버터,1,1,0,TRUE
너티블렌드 콜드브루베이스,1,1,0,TRUE
너티스카치쿠키,1,1,0,TRUE
너티스카치쿠키(실온),1,1,0,TRUE
너티초코 블렌드 콜드브루,1,1,0,TRUE
너티초코티그레,1,1,0,TRUE
너티카라멜소스,1,1,0,TRUE
너티파티,1,1,0,TRUE
너티풀 땅콩버터크런치,1,1,0,TRUE
너티풀 땅콩스프레드 애플크런치,1,1,0,TRUE
너티풀 아몬드스프레드,1,1,0,TRUE
너티풀 아몬드스프레드 애플크런치,1,1,0,TRUE
너티풀 피스타치오 스프레드,1,1,0,TRUE
너티풀땅콩버터크런치,1,1,0,TRUE
너하나면돼비트사과,1,1,0,TRUE
너하나면돼빨간사과,1,1,0,TRUE
넉넉한 레드토마토주스,1,1,0,TRUE
넉넉한 사람들 오미자 스파클링,1,1,0,TRUE
넉넉한 요리두부,1,1,0,TRUE
넉넉한 유기농 레몬즙,1,1,0,TRUE
넉넉한CCA주스,1,1,0,TRUE
넉넉한사람들 배도라지생강,1,1,0,TRUE
넉넉한사람들사과즙,1,1,0,TRUE
넉넉한사람들타트체리주스,1,1,0,TRUE
넉넉한사람들풋사과즙,1,1,0,TRUE
넉살 스테이크,1,1,0,TRUE
"넌 나의 비타민, 사과빵",1,1,0,TRUE
넌감돈이었어샌드위치,1,1,0,TRUE
널 위해 준비했어,1,1,0,TRUE
널 응원해 프랑크,1,1,0,TRUE
널담 견과초코볼 마카다미아,1,1,0,TRUE
널담 견과초코볼 아몬드,1,1,0,TRUE
널담 견과초코볼 캐슈넛,1,1,0,TRUE
널담 고단백 배곱 베이글 야채,1,1,0,TRUE
널담 고단백 배꼽 베이글 블랙 올리브,1,1,0,TRUE
널담 고단백 배꼽 베이글 에브리띵,1,1,0,TRUE
널담 고단백 크림빵 플레인,1,1,0,TRUE
널담 뉴트리션 에너지 드링크 자몽,1,1,0,TRUE
널담 뉴트리션 통밀식빵 비트,1,1,0,TRUE
널담 뉴트리션 통밀식빵 톳,1,1,0,TRUE
널담 뉴트리션 통밀식빵 플레인,1,1,0,TRUE
널담 뚱카롱 곡물초코,1,1,0,TRUE
널담 뚱카롱 녹차브라우니,1,1,0,TRUE
널담 뚱카롱 다크초콜릿,1,1,0,TRUE
널담 뚱카롱 딸기요거트,1,1,0,TRUE
널담 뚱카롱 리얼크림치즈,1,1,0,TRUE
널담 뚱카롱 바닐라브라우니,1,1,0,TRUE
널담 뚱카롱 복숭아요거트,1,1,0,TRUE
널담 뚱카롱 블루베리크림치즈,1,1,0,TRUE
널담 뚱카롱 솔티드카라멜,1,1,0,TRUE
널담 뚱카롱 얼그레이밀크티,1,1,0,TRUE
널담 뚱카롱 오레오크림치즈,1,1,0,TRUE
널담 뚱카롱 죠리퐁라떼,1,1,0,TRUE
널담 뚱카롱 청포도요거트,1,1,0,TRUE
널담 뚱카롱 초코티라미수,1,1,0,TRUE
널담 뚱카롱 토피넛,1,1,0,TRUE
널담 뚱카롱 황치즈,1,1,0,TRUE
널담 마들렌 레몬,1,1,0,TRUE
널담 마들렌 얼그레이,1,1,0,TRUE
널담 마들렌 초코,1,1,0,TRUE
널담 마들렌 플레인,1,1,0,TRUE
널담 마들렌 흑임자,1,1,0,TRUE
널담 마카롱 곡물초코,1,1,0,TRUE
널담 마카롱 녹차브라우니,1,1,0,TRUE
널담 마카롱 다크 초콜릿,1,1,0,TRUE
널담 마카롱 딸기 요거트,1,1,0,TRUE
널담 마카롱 리얼크림치즈,1,1,0,TRUE
널담 마카롱 바닐라 브라우니,1,1,0,TRUE
널담 마카롱 복숭아요거트,1,1,0,TRUE
널담 마카롱 블루베리크림치즈,1,1,0,TRUE
널담 마카롱 솔티드카라멜,1,1,0,TRUE
널담 마카롱 얼그레이밀크티,1,1,0,TRUE
널담 마카롱 오레오크림치즈,1,1,0,TRUE
널담 마카롱 죠리퐁라떼,1,1,0,TRUE
널담 마카롱 청포도요거트,1,1,0,TRUE
널담 마카롱 초코티라미수,1,1,0,TRUE
널담 마카롱 토피넛,1,1,0,TRUE
널담 마카롱 황치즈,1,1,0,TRUE
널담 베이글 크랜베리&호두,1,1,0,TRUE
널담 베이글 플레인,1,1,0,TRUE
널담 베이글 흑임자,1,1,0,TRUE
널담 병아리콩스낵 오리지널,1,1,0,TRUE
널담 병아리콩초코볼 다크,1,1,0,TRUE
널담 브라우니 초코,1,1,0,TRUE
널담 비건 크로와상 생지,1,1,0,TRUE
널담 비건마카롱 곡물초코,1,1,0,TRUE
널담 비건마카롱 녹차초코,1,1,0,TRUE
널담 비건마카롱 단호박,1,1,0,TRUE
널담 비건마카롱 딸기,1,1,0,TRUE
널담 비건마카롱 블루베리,1,1,0,TRUE
널담 비건마카롱 헤이즐넛초코,1,1,0,TRUE
널담 시나몬넛츠,1,1,0,TRUE
널담 아메리칸쿠키 넛츠초코칩,1,1,0,TRUE
널담 아메리칸쿠키 녹차크림치즈,1,1,0,TRUE
널담 아메리칸쿠키 다크초콜릿,1,1,0,TRUE
널담 아메리칸쿠키 더블황치즈,1,1,0,TRUE
널담 아메리칸쿠키 레드벨벳 크림치즈,1,1,0,TRUE
널담 아메리칸쿠키 흑임자크림치즈,1,1,0,TRUE
널담 완전영양 모닝빵 야채,1,1,0,TRUE
널담 완전영양 모닝빵 플레인,1,1,0,TRUE
널담 쿠키 녹차 마카다미아,1,1,0,TRUE
널담 쿠키 다크초코아몬드,1,1,0,TRUE
널담 쿠키 딸기마카다미아,1,1,0,TRUE
널담 쿠키 크랜베리오트밀,1,1,0,TRUE
널담 쿠키 호두초코,1,1,0,TRUE
널담 크로와상 플레인,1,1,0,TRUE
널담 파운드 당근,1,1,0,TRUE
널담 파운드 흑임자,1,1,0,TRUE
널담파이초코,1,1,0,TRUE
널스낵 김부각 오리지널,1,1,0,TRUE
널위한사과즙,1,1,0,TRUE
넓은 두부면,1,1,0,TRUE
넓은 칼국수면,1,1,0,TRUE
넓은감자당면,1,1,0,TRUE
넓적우동면,1,1,0,TRUE
넘버원,1,1,0,TRUE
넘버원 마라홍탕,1,1,0,TRUE
넘버원김가루,1,1,0,TRUE
넘버원김밥,1,1,0,TRUE
넘버원도시락,1,1,0,TRUE
넛넛(감태),1,1,0,TRUE
넛넛(흑미),1,1,0,TRUE
넛디넛 온리넛디바,1,1,0,TRUE
넛디넛 점보캐슈 스프레드,1,1,0,TRUE
넛디넛 점보캐슈 카카오 스프레드,1,1,0,TRUE
넛츠 르뱅쿠키 생지,1,1,0,TRUE
넛츠 뮤즐리,1,1,0,TRUE
넛츠 셀렉트,1,1,0,TRUE
넛츠 양과자,1,1,0,TRUE
넛츠 에스프레소,1,1,0,TRUE
넛츠 위드 에스프레소,1,1,0,TRUE
넛츠 프랄린 볼 초콜릿 3종 세트,1,1,0,TRUE
넛츠&씨드 그래놀라,1,1,0,TRUE
넛츠&후르츠 파운드,1,1,0,TRUE
넛츠&후르츠 파운드F,1,1,0,TRUE
넛츠가든,1,1,0,TRUE
넛츠갈레뜨,1,1,0,TRUE
넛츠그린 땅콩 스프레드 스틱,1,1,0,TRUE
넛츠그린 땅콩 스프레드 크런치,1,1,0,TRUE
넛츠그린 마카다미아 초코볼,1,1,0,TRUE
넛츠그린 아몬드 초코볼,1,1,0,TRUE
넛츠그린 저당 딸기잼,1,1,0,TRUE
넛츠그린 저당 블루베리잼,1,1,0,TRUE
넛츠그린 저칼로리 딸기잼,1,1,0,TRUE
넛츠그린 저칼로리 블루베리잼,1,1,0,TRUE
넛츠그린 헤이즐넛 초코볼,1,1,0,TRUE
넛츠깜빠뉴,1,1,0,TRUE
넛츠바,1,1,0,TRUE
넛츠밸런스,1,1,0,TRUE
넛츠비어꿔바로우,1,1,0,TRUE
넛츠쉐이크,1,1,0,TRUE
넛츠쉐이크초코,1,1,0,TRUE
넛츠앤갈릭버터앤베이글칩,1,1,0,TRUE
넛츠앤허니버터앤베이글칩,1,1,0,TRUE
넛츠초코,1,1,0,TRUE
넛츠카라멜 쿠키,1,1,0,TRUE
넛츠카라쿨라,1,1,0,TRUE
넛츠크랜베리 르뱅쿠키,1,1,0,TRUE
넛츠크림 위드 에스프레소,1,1,0,TRUE
넛츠파워,1,1,0,TRUE
넛츠핫케이크믹스,1,1,0,TRUE
넛츠홀릭 불닭볶음향 아몬드,1,1,0,TRUE
넛츠홀릭 허니버터아몬드,1,1,0,TRUE
넛츠휘낭시에,1,1,0,TRUE
넛트 쿠키 반죽,1,1,0,TRUE
넛티플레져 20구,1,1,0,TRUE
넛프레드 땅콩버터 스무스,1,1,0,TRUE
넛프레드 땅콩버터 크런치,1,1,0,TRUE
네가지 햄듬뿍 부대찌개,1,1,0,TRUE
네가지과일맛마멀레이드,1,1,0,TRUE
네가지맛베리프리저브,1,1,0,TRUE
네게브 땅콩 스프레드,1,1,0,TRUE
네꼬닭 닭가슴살 오트밀 스테이크 데리야끼소스,1,1,0,TRUE
네꼬닭 닭가슴살 오트밀 스테이크 레드마요소스,1,1,0,TRUE
네꼬닭 닭가슴살 오트밀 스테이크 스테이크소스,1,1,0,TRUE
네꼬닭 닭가슴살 오트밀 스테이크 아라비아따소스,1,1,0,TRUE
네꼬닭 닭가슴살 오트밀 스테이크 양념치킨소스,1,1,0,TRUE
네꼬닭 레드마요소스,1,1,0,TRUE
네꼬닭 부드러운 닭가슴살 소시지 깻잎맛,1,1,0,TRUE
네꼬닭 부드러운 닭가슴살 소시지 매콤한맛,1,1,0,TRUE
네꼬닭 부드러운 닭가슴살 소시지 오리지날,1,1,0,TRUE
네꼬닭 부드러운 닭가슴살 소시지 임실치즈맛,1,1,0,TRUE
네꼬닭 부드러운 닭가슴살 소시지 치즈맛,1,1,0,TRUE
네꼬닭 크런치 닭가슴살 단짠갈비맛,1,1,0,TRUE
네꼬닭 크런치 닭가슴살 매콤칠리맛,1,1,0,TRUE
네꼬닭 크런치 닭가슴살 스노윙치즈맛,1,1,0,TRUE
네꼬닭 크런치 닭가슴살 오리지널,1,1,0,TRUE
네꼬밥 닭가슴살 간장계란 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 갈릭 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 김치 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 깍두기 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 닭갈비 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 불닭 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 새우 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 소불고기 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 야채 곤약볶음밥,1,1,0,TRUE
네꼬밥 닭가슴살 카레 곤약볶음밥,1,1,0,TRUE
네꼬밥 현미곤약 야채 주먹밥,1,1,0,TRUE
네꼬밥 현미곤약 주먹밥,1,1,0,TRUE
네꼬치킨맛라면스낵,1,1,0,TRUE
네네 오이피클,1,1,0,TRUE
네네치킨 네꼬닭 소스 닭가슴살 떡볶이맛,1,1,0,TRUE
네네치킨 네꼬닭 소스 닭가슴살 바질크림맛,1,1,0,TRUE
네네치킨 네꼬닭 소스 닭가슴살 저크바베큐맛,1,1,0,TRUE
네네치킨 네꼬닭 소스 닭가슴살 제육볶음맛,1,1,0,TRUE
네네치킨 네꼬닭 소스 닭가슴살 트러플크림맛,1,1,0,TRUE
네네컵밥 시그니처 소이갈릭치킨,1,1,0,TRUE
네네컵밥 시그니처 청양마요치킨,1,1,0,TRUE
네네컵밥 시그니처 파닭,1,1,0,TRUE
네네컵밥 시그니처 핫닭갈비,1,1,0,TRUE
네네컵밥 시그니처 햄레드마요,1,1,0,TRUE
네니아 공정무역 건과일로 만든 우리밀 우리쌀 쿠키,1,1,0,TRUE
네니아 레몬버터 곰마들렌,1,1,0,TRUE
네니아 메밀꽃 핀 전병,1,1,0,TRUE
네니아 바삭하게 구운 미니 핫도그,1,1,0,TRUE
네니아 버터 가득 하트파이,1,1,0,TRUE
네니아 부드러운 우리밀 모닝빵,1,1,0,TRUE
네니아 부드러운 우리밀 핫도그빵,1,1,0,TRUE
네니아 사과즙,1,1,0,TRUE
네니아 얇은피 굴림만두,1,1,0,TRUE
네니아 우리밀 감자수제비,1,1,0,TRUE
네니아 우리밀 고기 호떡만두,1,1,0,TRUE
네니아 우리밀 군만두,1,1,0,TRUE
네니아 우리밀 김치손만두,1,1,0,TRUE
네니아 우리밀 김치왕교자,1,1,0,TRUE
네니아 우리밀 냉동우동면,1,1,0,TRUE
네니아 우리밀 노랑꼬마채식만두,1,1,0,TRUE
네니아 우리밀 물만두,1,1,0,TRUE
네니아 우리밀 빵가루(건식),1,1,0,TRUE
네니아 우리밀 빵가루(건식) 플러스,1,1,0,TRUE
네니아 우리밀 손만두,1,1,0,TRUE
네니아 우리밀 왕교자,1,1,0,TRUE
네니아 우리밀 왕만두,1,1,0,TRUE
네니아 우리밀 우동면,1,1,0,TRUE
네니아 우리밀 퀘사디아 군만두,1,1,0,TRUE
네니아 우리밀 파삭 당면만두,1,1,0,TRUE
네니아 우리밀로 만든 백밀국수,1,1,0,TRUE
네니아 유기농 우리밀 삼색수제비,1,1,0,TRUE
네니아 유기농 우리밀 한입쫄면,1,1,0,TRUE
네니아 유기농 우리밀수제비,1,1,0,TRUE
네니아 유기농 진식혜,1,1,0,TRUE
네니아 자연소시지,1,1,0,TRUE
네니아 자연소시지(냉동),1,1,0,TRUE
네니아 진간장,1,1,0,TRUE
네니아 초코버터 곰마들렌,1,1,0,TRUE
네니아 한컵 사과매실,1,1,0,TRUE
