식품명,총개수,유효개수,제거개수,대표행 필터통과
밀크티/버블티_로얄 흑당 밀크티,1,1,0,TRUE
밀크티/버블티_로얄밀크 버블티,1,1,0,TRUE
밀크티/버블티_로열 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_로열 밀크티 핫(HOT),1,1,0,TRUE
밀크티/버블티_리얼 딸기 쥬얼리 밀크티,1,1,0,TRUE
밀크티/버블티_민트 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_민트 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_민트 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_민트 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_밀크 버블티,1,1,0,TRUE
밀크티/버블티_밀크티 달구나 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_밀크티 달구나 아이스(ICED) (ML),1,1,0,TRUE
밀크티/버블티_밀크티 달구나 핫(HOT) (ML),1,1,0,TRUE
밀크티/버블티_밀크티 아이스(ICED) (EX),1,1,0,TRUE
밀크티/버블티_밀크티 핫(HOT) (EX),1,1,0,TRUE
밀크티/버블티_버터스카치폼 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_브라운 슈가 쥬얼리 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_브라운 슈가 쥬얼리 밀크티 핫(HOT),1,1,0,TRUE
밀크티/버블티_브라운슈가 버블 밀크티,1,1,0,TRUE
밀크티/버블티_브라운슈가 버블티,1,1,0,TRUE
밀크티/버블티_블랙 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_블랙 밀크티 아이스(ICED) (M),1,1,0,TRUE
밀크티/버블티_블랙 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_블랙 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_블랙 밀크티 핫(HOT) (M),1,1,0,TRUE
밀크티/버블티_블랙 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_블랙 밀크티+펄 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_블랙 밀크티+펄 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_블랙 밀크티+펄 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_블랙 밀크티+펄 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_블랙버블 밀크티,1,1,0,TRUE
밀크티/버블티_블랙슈가 버블티,1,1,0,TRUE
밀크티/버블티_블랙펄 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_순수 밀크티 보틀,1,1,0,TRUE
밀크티/버블티_순수 카페 밀크티 보틀,1,1,0,TRUE
밀크티/버블티_슬림 타로 JMT,1,1,0,TRUE
밀크티/버블티_아몬드 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_아몬드 밀크티 핫(HOT),1,1,0,TRUE
밀크티/버블티_아쌈 버블티,1,1,0,TRUE
밀크티/버블티_아이스버블 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_아이스버블 밀크티 아이스(ICED) (R),1,1,0,TRUE
밀크티/버블티_얼그레이 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_얼그레이 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_얼그레이 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_얼그레이 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_얼그레이 버블티,1,1,0,TRUE
밀크티/버블티_얼그레이버블티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_우롱 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_우롱 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_우롱 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_우롱 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_자스민 그린 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_자스민 그린 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_자스민 그린 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_자스민 그린 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_자스민우롱 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_자스민우롱 밀크티 핫(HOT),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티+펄 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티+펄 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티+펄 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_제주 그린 밀크티+펄 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_제주 말차 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_제주 말차 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_제주 말차 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_제주 말차 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_진저 밀크티,1,1,0,TRUE
밀크티/버블티_진저 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_청순밀크티 보틀,1,1,0,TRUE
밀크티/버블티_초당옥수수 밀크티+펄,1,1,0,TRUE
밀크티/버블티_초코 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_초코 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_초코 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_초코 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_초코 버블티,1,1,0,TRUE
밀크티/버블티_초콜렛 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_초콜렛 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_초콜렛 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_초콜렛 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_초콜릿 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_초콜릿 밀크티 핫(HOT),1,1,0,TRUE
밀크티/버블티_치즈 폼 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_커피베이 달고나 버블티,1,1,0,TRUE
밀크티/버블티_코코넛 버블티,1,1,0,TRUE
밀크티/버블티_클래식 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_클래식 밀크티 핫(HOT),1,1,0,TRUE
밀크티/버블티_타로 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_타로 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_타로 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_타로 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_타로 밀크티+펄 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_타로 밀크티+펄 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_타로 밀크티+펄 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_타로 밀크티+펄 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_타로버블 밀크티,1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티+펄 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티+펄 아이스(ICED)) (L),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티+펄 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_피스타치오 밀크티+펄 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_하동 호지 밀크티 아이스(ICED) (J),1,1,0,TRUE
밀크티/버블티_하동 호지 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_하동 호지 밀크티 핫(HOT) (J),1,1,0,TRUE
밀크티/버블티_하동 호지 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_허니 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_허니 밀크티 아이스(ICED) (M),1,1,0,TRUE
밀크티/버블티_허니 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_허니 밀크티 핫(HOT) (M),1,1,0,TRUE
밀크티/버블티_허니 얼 그레이 밀크티 아이스(ICED) (Grande),1,1,0,TRUE
밀크티/버블티_허니 얼 그레이 밀크티 핫(HOT) (Grande),1,1,0,TRUE
밀크티/버블티_흑당 말차 버블티,1,1,0,TRUE
밀크티/버블티_흑당 밀크티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_흑당 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_흑당 밀크티 아이스(ICED) (M),1,1,0,TRUE
밀크티/버블티_흑당 밀크티 아이스(ICED) (XL),1,1,0,TRUE
밀크티/버블티_흑당 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_흑당 밀크티 핫(HOT) (XL),1,1,0,TRUE
밀크티/버블티_흑당 버블티 아이스(ICED),1,1,0,TRUE
밀크티/버블티_흑당 쇼콜라 버블티,1,1,0,TRUE
밀크티/버블티_흑당 시나몬 버블티,1,1,0,TRUE
밀크티/버블티_흑당 카페 버블티,1,1,0,TRUE
밀크티/버블티_흑당 펄 밀크티 아이스(ICED) (L),1,1,0,TRUE
밀크티/버블티_흑당 펄 밀크티 아이스(ICED) (R),1,1,0,TRUE
밀크티/버블티_흑당 펄 밀크티 핫(HOT) (L),1,1,0,TRUE
밀크티/버블티_흑당 펄 밀크티 핫(HOT) (R),1,1,0,TRUE
밀크티/버블티_흑당 홍차 버블티,1,1,0,TRUE
밀크티/버블티_흑설탕 버블티,1,1,0,TRUE
밀크티_블랙,1,1,0,TRUE
밀크티_초콜릿,1,1,0,TRUE
밀크티_타로,1,1,0,TRUE
밀크티_흑당,1,1,0,TRUE
밀크티_흑당밀크 아이스(ICED),1,1,0,TRUE
밀푀유나베_간편조리세트_매콤 밀푀유나베,1,1,0,TRUE
바게트_NEW 모닝바게뜨,1,1,0,TRUE
바게트_NEW마늘바게뜨,1,1,0,TRUE
바게트_갈릭 바게트볼,1,1,0,TRUE
바게트_갈릭 치즈 부기브레드,1,1,0,TRUE
바게트_갈릭바게뜨,1,1,0,TRUE
바게트_꿀버터 바게트,1,1,0,TRUE
바게트_달콤바삭연유바게뜨,1,1,0,TRUE
바게트_달콤한 연유바게뜨,1,1,0,TRUE
바게트_대파 바게트볼,1,1,0,TRUE
바게트_마늘모닝바게뜨,1,1,0,TRUE
바게트_마늘바게뜨,1,1,0,TRUE
바게트_마늘빵 (5개입),1,1,0,TRUE
바게트_마롱깜파뉴,1,1,0,TRUE
바게트_명란바게뜨,1,1,0,TRUE
바게트_모닝바게뜨,1,1,0,TRUE
바게트_무화과크림 바게트,1,1,0,TRUE
바게트_미엘프로마쥬,1,1,0,TRUE
바게트_바게트_바게트볼,1,1,0,TRUE
바게트_반미마늘스틱,1,1,0,TRUE
바게트_반미바게뜨,1,1,0,TRUE
바게트_순수바게트,1,1,0,TRUE
바게트_스위트깜빠뉴,1,1,0,TRUE
바게트_쌀모닝 바게트 (2개입),1,1,0,TRUE
바게트_자꾸 생각나는 갈릭바게뜨,1,1,0,TRUE
바게트_정통바게뜨,1,1,0,TRUE
바게트_치즈바게뜨,1,1,0,TRUE
바게트_콘에그바게뜨,1,1,0,TRUE
바게트_크랜베리 로프,1,1,0,TRUE
바게트_크랜베리윌넛,1,1,0,TRUE
바게트_크림치즈모닝바게뜨,1,1,0,TRUE
바게트_크림치즈모닝바게뜨 (H),1,1,0,TRUE
바게트_토마토 치즈 부기브레드,1,1,0,TRUE
바게트_통검정보리브레드,1,1,0,TRUE
바게트_통밀깜파뉴,1,1,0,TRUE
바게트_파리의 갈릭바게뜨,1,1,0,TRUE
바게트_파리의 바게뜨,1,1,0,TRUE
바게트_프렌치마늘바게뜨,1,1,0,TRUE
바게트_프렌치바게뜨,1,1,0,TRUE
바게트_피자 바게트,1,1,0,TRUE
바게트_피자바게트,1,1,0,TRUE
바게트_허니바게트볼,1,1,0,TRUE
바게트_허니버터 바게트볼,1,1,0,TRUE
바지락 된장국,1,1,0,TRUE
바지락 미역국_떡,1,1,0,TRUE
방풍나물_된장,1,1,0,TRUE
방풍나물_소금,1,1,0,TRUE
방풍나물무침,1,1,0,TRUE
배추 된장국_바지락,1,1,0,TRUE
배추국_소고기,1,1,0,TRUE
배추김치,1,1,0,TRUE
배추김치_가을재배,1,1,0,TRUE
배추김치_봄재배,1,1,0,TRUE
배추김치_여름재배,1,1,0,TRUE
배추나물_간장,1,1,0,TRUE
배추나물_간장_소금,1,1,0,TRUE
배추숙주나물,1,1,0,TRUE
백김치,1,1,0,TRUE
백설기_검정콩,1,1,0,TRUE
백합죽,1,1,0,TRUE
밴댕이무침,1,1,0,TRUE
뱅쇼_뱅쇼,1,1,0,TRUE
뱅쇼_화이트 뱅쇼,1,1,0,TRUE
뱅쇼_히비스커스 뱅쇼 아이스(ICED) (R),1,1,0,TRUE
뱅쇼_히비스커스 뱅쇼 핫(HOT) (R),1,1,0,TRUE
뱅어포튀김,1,1,0,TRUE
버거_1955 버거,1,1,0,TRUE
버거_BBQ 치킨 버거,1,1,0,TRUE
버거_BLT 오믈렛 킹모닝,1,1,0,TRUE
버거_JG 버거,1,1,0,TRUE
버거_JG 버거 (L),1,1,0,TRUE
버거_NBB 시그니처 버거,1,1,0,TRUE
버거_NBB 어메이징 버거,1,1,0,TRUE
버거_NBB 오리지널 버거,1,1,0,TRUE
버거_SG불고기 버거,1,1,0,TRUE
버거_SG불고기 버거 (L),1,1,0,TRUE
버거_SG크림치즈 버거,1,1,0,TRUE
버거_SG크림치즈 버거 (L),1,1,0,TRUE
버거_간장마늘싸이 버거,1,1,0,TRUE
버거_갈릭 치킹 버거,1,1,0,TRUE
버거_갈릭바베큐치킨 버거,1,1,0,TRUE
버거_갈릭불고기와퍼 버거,1,1,0,TRUE
버거_갈릭앤갈릭 버거,1,1,0,TRUE
버거_골든맥앤치즈비프 버거,1,1,0,TRUE
버거_골든맥앤치즈치킨 버거,1,1,0,TRUE
버거_그릴드더블비프 버거,1,1,0,TRUE
버거_그릴드불고기 버거,1,1,0,TRUE
버거_그릴드비프 버거,1,1,0,TRUE
버거_기네스머쉬룸와퍼 버거,1,1,0,TRUE
버거_기네스와퍼 버거,1,1,0,TRUE
버거_기네스콰트로치 와퍼 버거,1,1,0,TRUE
버거_내슈빌핫치킨 버거,1,1,0,TRUE
버거_뉴욕 버거,1,1,0,TRUE
버거_다이어트싱글 버거,1,1,0,TRUE
버거_더블 데리버거,1,1,0,TRUE
버거_더블 리아미라클2 버거,1,1,0,TRUE
버거_더블 치킨 버거,1,1,0,TRUE
버거_더블 클래식 치즈 버거 버터번,1,1,0,TRUE
버거_더블 한우불고기 버거,1,1,0,TRUE
버거_더블X2 버거,1,1,0,TRUE
버거_더블불고기 버거,1,1,0,TRUE
버거_더블비프불고기 버거,1,1,0,TRUE
버거_더블빅맥 버거,1,1,0,TRUE
버거_더블스테이크 버거,1,1,0,TRUE
버거_더블오리지널치즈 버거,1,1,0,TRUE
버거_더블와퍼 버거,1,1,0,TRUE
버거_더블치즈 버거 (L),1,1,0,TRUE
버거_더블치즈 버거 (R),1,1,0,TRUE
버거_더블치즈 베이컨 시그니처 버거,1,1,0,TRUE
버거_더블쿼터파운더치즈 버거,1,1,0,TRUE
버거_데리마요 버거,1,1,0,TRUE
버거_데리버거,1,1,0,TRUE
버거_디럭스불고기 버거,1,1,0,TRUE
버거_딥치즈 버거,1,1,0,TRUE
버거_딥치즈싸이 버거,1,1,0,TRUE
버거_뚱카츠 버거,1,1,0,TRUE
버거_롱치킨 버거,1,1,0,TRUE
버거_리아미라클 버거,1,1,0,TRUE
버거_리아미라클2 버거,1,1,0,TRUE
버거_리얼 딥치즈 버거,1,1,0,TRUE
버거_마라싸이 버거,1,1,0,TRUE
버거_맥스파이시상하이 버거,1,1,0,TRUE
버거_맥치킨 버거,1,1,0,TRUE
버거_맥치킨모짜렐라 버거,1,1,0,TRUE
버거_맥크리스피디럭스 버거,1,1,0,TRUE
버거_맥크리스피클래식 버거,1,1,0,TRUE
버거_머쉬룸 버거,1,1,0,TRUE
버거_머쉬룸 버거 (L),1,1,0,TRUE
버거_메가바이트 버거,1,1,0,TRUE
버거_모짜렐라인더 버거 베이컨,1,1,0,TRUE
버거_몬스터와퍼 버거,1,1,0,TRUE
버거_미트마니아 버거,1,1,0,TRUE
버거_바비큐 버거,1,1,0,TRUE
버거_바비큐치킨 버거,1,1,0,TRUE
버거_바비큐킹치킨 버거,1,1,0,TRUE
버거_베이컨더블치즈 버거,1,1,0,TRUE
버거_베이컨치즈 버거,1,1,0,TRUE
버거_베이컨치즈 버거 (L),1,1,0,TRUE
버거_베이컨치즈 버거 (R),1,1,0,TRUE
버거_베이컨치즈와퍼 버거,1,1,0,TRUE
버거_베이컨토마토디럭스 버거,1,1,0,TRUE
버거_베이컨햄 에그번,1,1,0,TRUE
버거_불고기 4DX 버거,1,1,0,TRUE
버거_불고기 베이컨 버거,1,1,0,TRUE
버거_불고기 익스트림 오징어 버거,1,1,0,TRUE
버거_불고기더블치즈 버거,1,1,0,TRUE
버거_불고기롱치킨 버거,1,1,0,TRUE
버거_불고기몬스터 버거,1,1,0,TRUE
버거_불고기와퍼 버거,1,1,0,TRUE
버거_불고기와퍼주니어 버거,1,1,0,TRUE
버거_불싸이 버거,1,1,0,TRUE
버거_블랙라벨더블다운맥스 버거,1,1,0,TRUE
버거_블랙라벨폴인치즈 버거,1,1,0,TRUE
버거_블랙바비큐와퍼 버거,1,1,0,TRUE
버거_블랙바비큐콰트로치즈와퍼 버거,1,1,0,TRUE
버거_비프&슈림프 버거,1,1,0,TRUE
버거_비프불고기 버거,1,1,0,TRUE
버거_비프스테이크 버거,1,1,0,TRUE
버거_빅맥 버거,1,1,0,TRUE
버거_빅불 버거,1,1,0,TRUE
버거_빈스미트 핫도그,1,1,0,TRUE
버거_사각새우 더블 버거,1,1,0,TRUE
버거_산체스 버거,1,1,0,TRUE
버거_살사리코 버거,1,1,0,TRUE
버거_새우 버거,1,1,0,TRUE
버거_새우베이컨 버거,1,1,0,TRUE
버거_새우불고기 버거,1,1,0,TRUE
버거_새우익스트림 레몬크림 버거,1,1,0,TRUE
버거_쉬림프 버거,1,1,0,TRUE
버거_쉬림프싸이플렉스 버거,1,1,0,TRUE
버거_쉬림프페퍼로니모짜 버거 (R),1,1,0,TRUE
버거_슈비 버거,1,1,0,TRUE
버거_슈슈 버거,1,1,0,TRUE
버거_스리라차치킨 버거,1,1,0,TRUE
버거_스모키살사 버거,1,1,0,TRUE
버거_스위트 핫도그,1,1,0,TRUE
버거_스콜쳐 버거 플러스,1,1,0,TRUE
버거_스태커2와퍼 버거,1,1,0,TRUE
버거_스태커3와퍼 버거,1,1,0,TRUE
버거_스태커4와퍼 버거,1,1,0,TRUE
버거_스파이시치킨 스낵랩,1,1,0,TRUE
버거_시그니처더블 버거,1,1,0,TRUE
버거_시그니처싱글 버거,1,1,0,TRUE
버거_싸이 버거,1,1,0,TRUE
버거_싸이플렉스 버거,1,1,0,TRUE
버거_아라비아따치즈 버거,1,1,0,TRUE
버거_아메리칸치즈 버거,1,1,0,TRUE
버거_양념치킨싸이 버거,1,1,0,TRUE
버거_언빌리버블 버거,1,1,0,TRUE
버거_에그샐러드번,1,1,0,TRUE
버거_에그포테이토 버거,1,1,0,TRUE
버거_오리지널더블 버거,1,1,0,TRUE
버거_오리지널미트볼 버거,1,1,0,TRUE
버거_오리지널스 페퍼잭 더블,1,1,0,TRUE
버거_오리지널스 페퍼잭 싱글,1,1,0,TRUE
버거_오리지널싱글 버거,1,1,0,TRUE
버거_오믈렛킹모닝,1,1,0,TRUE
버거_오찡 버거,1,1,0,TRUE
버거_와규에디션 Ⅱ,1,1,0,TRUE
버거_와퍼 버거,1,1,0,TRUE
버거_와퍼주니어 버거,1,1,0,TRUE
버거_인크레더블 버거,1,1,0,TRUE
버거_직화버섯소불고기 버거,1,1,0,TRUE
버거_직화소불고기버거,1,1,0,TRUE
버거_징거 BLT 버거,1,1,0,TRUE
버거_징거 더블다운맥스 버거,1,1,0,TRUE
버거_창녕갈릭비프 버거,1,1,0,TRUE
버거_창녕갈릭치킨 버거,1,1,0,TRUE
버거_청양마요미트볼 버거,1,1,0,TRUE
버거_치아바타머쉬룸 버거,1,1,0,TRUE
버거_치즈 NO.5 버거,1,1,0,TRUE
버거_치즈 버거 (L),1,1,0,TRUE
버거_치즈 버거 (R),1,1,0,TRUE
버거_치즈 버거라지 (L),1,1,0,TRUE
버거_치즈베이컨 버거,1,1,0,TRUE
버거_치즈와퍼 버거,1,1,0,TRUE
버거_치즈와퍼주니어 버거,1,1,0,TRUE
버거_치즈홀릭 버거 체다,1,1,0,TRUE
버거_치킨몬스터 버거,1,1,0,TRUE
버거_치킨스테이크 버거,1,1,0,TRUE
버거_치킨킹BLT 버거,1,1,0,TRUE
버거_치킨킹버거,1,1,0,TRUE
버거_치플레핫치킨 버거,1,1,0,TRUE
버거_칠리 치킹 버거,1,1,0,TRUE
버거_칠리새우 버거,1,1,0,TRUE
버거_캡새 버거,1,1,0,TRUE
버거_케이준비프 스낵랩,1,1,0,TRUE
버거_코울슬로치킨 버거,1,1,0,TRUE
버거_콰트로 맥앤치즈 버거,1,1,0,TRUE
버거_콰트로치즈와퍼 버거,1,1,0,TRUE
버거_콰트로치즈와퍼주니어 버거,1,1,0,TRUE
버거_쿼터파운더치즈 버거,1,1,0,TRUE
버거_클래식치즈 버거,1,1,0,TRUE
버거_클래식치즈 버거 버터번,1,1,0,TRUE
버거_킹치킨 버거,1,1,0,TRUE
버거_타워 버거,1,1,0,TRUE
버거_탄두리싸이 버거,1,1,0,TRUE
버거_텍사스바비큐치킨 버거,1,1,0,TRUE
버거_통새우슈림프 버거,1,1,0,TRUE
버거_통새우와퍼 버거,1,1,0,TRUE
버거_통새우와퍼주니어 버거,1,1,0,TRUE
버거_투머치 베이컨 버거,1,1,0,TRUE
버거_트리플딥치즈비프 버거,1,1,0,TRUE
버거_트리플딥치즈싸이 버거,1,1,0,TRUE
버거_트리플치즈 버거,1,1,0,TRUE
버거_티렉스버거 T-REX 버거,1,1,0,TRUE
버거_페퍼로니치킨 버거,1,1,0,TRUE
버거_페퍼로니피자 치킨 버거,1,1,0,TRUE
버거_폴더 버거 비프,1,1,0,TRUE
버거_프랭크 버거,1,1,0,TRUE
버거_프랭크 버거 (L),1,1,0,TRUE
버거_프랭크 버거 (R),1,1,0,TRUE
버거_필레오피쉬 버거,1,1,0,TRUE
버거_하와이안BBQ 버거,1,1,0,TRUE
버거_한우불고기 버거,1,1,0,TRUE
버거_한우트러플머쉬룸 버거,1,1,0,TRUE
버거_할라피뇨와퍼 버거,1,1,0,TRUE
버거_할라피뇨와퍼주니어 버거,1,1,0,TRUE
버거_할라피뇨통살 버거,1,1,0,TRUE
버거_함박스테이크 버거,1,1,0,TRUE
버거_핫슈피뇨 버거,1,1,0,TRUE
버거_핫치즈징거 버거,1,1,0,TRUE
버거_핫크리스피 버거,1,1,0,TRUE
버거_핫통삼겹베이컨 버거,1,1,0,TRUE
버거_해쉬브라운&치킨 버거,1,1,0,TRUE
버거_햄버거,1,1,0,TRUE
버거_햄치즈휠렛 버거,1,1,0,TRUE
버거_화이트갈릭 버거,1,1,0,TRUE
버거_화이트갈릭싸이 버거,1,1,0,TRUE
버거_휠렛 버거,1,1,0,TRUE
버섯 샤브샤브,1,1,0,TRUE
버섯 잡채,1,1,0,TRUE
버섯구이,1,1,0,TRUE
버섯구이_새송이버섯,1,1,0,TRUE
버섯구이표고버섯,1,1,0,TRUE
버섯국,1,1,0,TRUE
버섯무침_느타리버섯,1,1,0,TRUE
버섯볶음_느타리,1,1,0,TRUE
버섯볶음_새송이버섯,1,1,0,TRUE
버섯볶음_양송이버섯,1,1,0,TRUE
버섯볶음_표고버섯,1,1,0,TRUE
버섯전_표고버섯,1,1,0,TRUE
버섯전골_간편조리세트_남도식 들깨 버섯전골,1,1,0,TRUE
버섯전골_소고기,1,1,0,TRUE
버터빵_고메소금빵,1,1,0,TRUE
버터빵_버터 소금빵,1,1,0,TRUE
버터빵_버터롤,1,1,0,TRUE
버터빵_뺑오플레르,1,1,0,TRUE
버터빵_소금버터롤,1,1,0,TRUE
버터빵_소금빵,1,1,0,TRUE
버터빵_약과 버터바,1,1,0,TRUE
버터크림빵,1,1,0,TRUE
번_딸기번,1,1,0,TRUE
번_로띠번,1,1,0,TRUE
번_모카빵,1,1,0,TRUE
번_모카빵 (소),1,1,0,TRUE
번_미니모카빵,1,1,0,TRUE
번_바닐라번,1,1,0,TRUE
번_쁘띠모카빵,1,1,0,TRUE
번_아몬드모카빵,1,1,0,TRUE
번_악마의 초코번,1,1,0,TRUE
번_악마의 크림번,1,1,0,TRUE
번_오리지널 핫 번,1,1,0,TRUE
번_옥수수콘크림번,1,1,0,TRUE
번_초코번,1,1,0,TRUE
번_치즈번,1,1,0,TRUE
번_카페모카빵,1,1,0,TRUE
번_카페모카빵 (대),1,1,0,TRUE
번_커피번,1,1,0,TRUE
번_쿠키&크림 번버거,1,1,0,TRUE
번_크림치즈번,1,1,0,TRUE
번_티라미수 번버거,1,1,0,TRUE
번_플레이번 모카,1,1,0,TRUE
번_플레이번 바닐라,1,1,0,TRUE
번_핫 치즈번,1,1,0,TRUE
번_호두카야번,1,1,0,TRUE
번데기탕,1,1,0,TRUE
베이글,1,1,0,TRUE
베이글_갈릭크림치즈 베이글,1,1,0,TRUE
베이글_갈릭크림치즈 베이글(파베이크),1,1,0,TRUE
베이글_깜빠뉴 베이글,1,1,0,TRUE
베이글_뉴욕 치즈 타르트,1,1,0,TRUE
베이글_데일리블루베리 베이글,1,1,0,TRUE
베이글_데일리월넛 베이글,1,1,0,TRUE
베이글_리얼 블루베리 베이글,1,1,0,TRUE
베이글_리얼 치즈 베이글,1,1,0,TRUE
베이글_멀티그레인 베이글,1,1,0,TRUE
베이글_멀티그레인 베이글&허니월넛크림치즈,1,1,0,TRUE
베이글_메이플 크림치즈 베이글,1,1,0,TRUE
베이글_메이플피칸 베이글,1,1,0,TRUE
베이글_무화과 크림치즈 베이글,1,1,0,TRUE
베이글_바질&토마토 크림치즈 베이글,1,1,0,TRUE
베이글_버터 베이글,1,1,0,TRUE
베이글_베이글 먹물치즈,1,1,0,TRUE
베이글_베이글 크랜베리·호두,1,1,0,TRUE
베이글_베이글 플레인,1,1,0,TRUE
베이글_베이컨 파 크림치즈 베이글,1,1,0,TRUE
베이글_베이컨갈릭크림치즈,1,1,0,TRUE
베이글_블랙올리브 베이글&어니언부추크림치즈,1,1,0,TRUE
베이글_블랙올리브 베이글&어니언부추크림치즈(파베이크),1,1,0,TRUE
베이글_블랙올리브 베이글(파베이크),1,1,0,TRUE
베이글_블랙올리브치즈 베이글,1,1,0,TRUE
베이글_블루베리 베이글&크림치즈,1,1,0,TRUE
베이글_블루베리 베이글&허니월넛크림치즈,1,1,0,TRUE
